GeoNetwork,ID GeoNetwork,BSD,ID BSD
Nouvelle-Aquitaine partiel : Economie de la fonctionnalité : vélib - Communes - Périmètre (surfacique),fr-120066022-jdd-c2f18ba3-68f1-42e4-9140-5e57061b5f38,ZONAGE SIMPLIFIE DES POS COMMUNES LITTORALES,241
Zones exposées au bruit de la route départementale 743 de niort à Parthenay la nuit (Ln) en Deux-Sèvres,fr-120066022-jdd-672038ae-954e-46db-bef0-2750bb449ec6,ZONES CROPP EAUX SOUTERRAINES,58
Plans locaux d'urbanisme simplifiés à moyenne échelle en Charente-Maritime,fr-120066022-jdd-d949737e-a1b9-4be1-a498-5bf31526712e,PLANS URGENCE,123
Périmètre du PPRI de la commune d'Antonne et Trigonnant,fr-120066022-jdd-a20c47b8-4984-464a-9533-38c12f8f4bc4,COMMUNE,176
Zone d'aléa du PPRN de la commune d'Allas les Mines,fr-120066022-jdd-91b20696-8860-4845-b670-a3c27b1354f9,ZONE ARBOREE BD TOPO,68
Petite région agricole en Charente,fr-120066022-jdd-db0eedcc-d38f-475d-acda-9fa9fb9ba7a5,FORAGE PRIVE AGRICOLE,53
Nouvelle-Aquitaine partiel : Aire d'Alimentation des Captages Grenelle (AAC) - Périmètres (surfacique),fr-120066022-jdd-f3c2ed99-26f4-4ee1-940e-acb926f4a4e2,AIRE RETOURNEMENT,101
Aquitaine : Réserve Naturelle Nationale (RNN),fr-120066022-ldd-daceec61-d5b4-4bb0-a37b-b08fb151eb8c,MNT PAS 25M : AQUITAINE,4
Etablissement Public de Coopération Intercommunale de la Haute-Vienne,fr-120066022-jdd-264bba61-f27d-4eae-913f-3739ff0b6968,ETABLISSEMENT REPERTORIE,15
Entité surfacique à l'origine du risque du PPRT de Titanobel en Deux-Sèvres,fr-120066022-jdd-4ec60fd5-f854-401e-a95c-ae4ee24ff16d,SITES A RISQUE (ICPE - SEVESO),65
Schémas de cohérence territoriale (SCOT) des Pyrénées-Atlantiques,fr-120066022-jdd-36197bfa-7f5b-4982-93a6-c49cef722c40,UNITE TERRITORIALE ONF,443
Zones exposées au bruit de la route départementale 938 à Bressuire sur 24 heures (Lden) en Deux-Sèvres,fr-120066022-jdd-39f2049e-d2fe-42f9-a437-11c639b261fd,ZONES CROPP EAUX SOUTERRAINES,58
PPR LAHONCE (64DDTM19980007) - Document PPRN sur LAHONCE (64304), département des Pyrénées-Atlantiques.,fr-120066022-jdd-71a27e27-0d7a-40af-a130-bd296519b011,PPR - ATLAS,211
Linéaire informatif des Cartes Communales (CC) numérisées en Corrèze,fr-120066022-jdd-e0667f60-146d-48cf-99ab-53b40cb9d3f4,INFRASTRUCTURES COMMUNALES : MAISON DE RETRAITE, PISCINE, MOBILIER PUBLIC …,690
Interdiction d'accès aux routes génératrice de servitudes EL11 de la Charente,fr-120066022-jdd-a85190d2-d794-4698-962b-4e14ba0bbd47,SERVITUDES REGLEMENTAIRES SUR PATRIMOINE NATUREL ET CULTUREL,240
Enjeu linéaire du PPRN de la commune d'Allas les Mines,fr-120066022-jdd-58b25b2b-04ac-4658-ac5a-ea66f46de961,COMMUNE,176
Zonage sismique dans la Vienne,fr-120066022-jdd-c10629b0-f597-4499-b693-228e15fa799c,DECOUPAGE ET ZONAGE FORESTIER,205
Nouvelle-Aquitaine partiel : Projet de Rénovation Urbaine (Projet ANRU) - Communes (surfacique),fr-120066022-jdd-6c8dc30a-632e-4f20-8645-9cffca279365,PROJET GRANDES INFRASTRUCTURES (AUTOROUTES,SNCF, GAZ),95
PPR GAN (64DDTM20050004) - Document PPRN sur GAN (64230), département des Pyrénées-Atlantiques.,fr-120066022-jdd-a42750ff-5d4f-4508-910a-8b86204d1f14,PPR - ATLAS,211
Aquitaine : TRI de Périgueux - Table listant les cartes de surfaces inondables produites sur un TRI donné, Directive inondation.,fr-120066022-jdd-38924df1-4e77-4495-9301-fe56ff25b5bc,MNT PAS 25M : AQUITAINE,4
PPR ORTHEZ (64DDTM20000008) - Document PPRN sur ORTHEZ (64430), département des Pyrénées-Atlantiques.,fr-120066022-jdd-d538dd04-6e5f-4fb3-969f-aec8e414abb1,PPR - ATLAS,211
PPR BIZANOS (64DDTM20080015) - Document PPRN sur la commune de Bizanos (64132), département des Pyrénées-Atlantiques.,fr-120066022-jdd-5ee15c9a-67d3-4947-962d-97a348ae1ccd,COMMUNE,176
Cantons en Charente-Maritime,fr-120066022-jdd-e014ec19-9dd2-4d2b-ac03-0d4fea07ee31,ETALAB : OCCUPATION DU TERRITOIRE cantons littoraux,3495
PPR SAINT-PEE-SUR-NIVELLE (64DDTM20080013) - Document PPRN sur SAINT-PEE-SUR-NIVELLE (64495), département des Pyrénées-Atlantiques.,fr-120066022-jdd-fa7ede81-d0df-40b6-9579-2a8d63e47d76,PPR - ATLAS,211
Cantons de la Vienne,fr-120066022-jdd-1b4e2ada-a72b-4352-9da1-6e57703a6430,ETALAB : OCCUPATION DU TERRITOIRE cantons littoraux,3495
Zone réglementée du PPRT de De Sangosse en Deux-Sèvres,fr-120066022-jdd-0f924571-f529-439f-b6b0-27d0700f70a2,ZONE ARBOREE BD TOPO,68
Aquitaine : Arrêtés Préfectoraux de Protection de Biotope (APPB),fr-120066022-jdd-d8eeb8da-cb1e-4f42-bf13-5d68b745fc1b,MNT PAS 25M : AQUITAINE,4
PPR VILLEFRANQUE (64DDTM20080017) - Document PPRN sur VILLEFRANQUE (64558), département des Pyrénées-Atlantiques.,fr-120066022-jdd-bf898d16-9ff6-4362-9471-1ee5bc169cd2,PPR - ATLAS,211
PPR BIELLE (64DDTM20050027) - Document PPRN sur BIELLE (64127), département des Pyrénées-Atlantiques.,fr-120066022-jdd-d08b5a8c-9ec5-4434-a66c-95f05a63e4b1,PPR - ATLAS,211
Territoire MAET - Périmètre agréé éligible à une ou plusieurs mesures agro-environnementales en des Deux-Sèvres,fr-120066022-sjdd-7dba869c-aee9-4497-8aa4-15a6efd554f8,TERRITOIRE OBJECTIF 2,196
Zones exposées au bruit de la route départementale 938 à Bressuire la nuit (Ln) en Deux-Sèvres,fr-120066022-jdd-80487d6a-6411-47f5-a0d2-1e6e6fcc4be4,ZONES CROPP EAUX SOUTERRAINES,58
Nouvelle-Aquitaine partiel : Appel à projets (AAP) régional des bornes de recharges électriques - Communes - Périmètres (surfacique),fr-120066022-jdd-9a2fd915-5149-451c-8f7a-2d508e049888,BORNE APPEL ROUTIER,103
Zones exposées au bruit de la route départementale 164 à Bressuire la nuit (Ln) en Deux-Sèvres,fr-120066022-jdd-c97bffe1-6223-42bd-8e92-1494ab8cac7f,ZONES CROPP EAUX SOUTERRAINES,58
Prescriptions surfaciques des PLU numérisés en Corrèze,fr-120066022-jdd-fe4a8e52-5302-439e-8f07-dc7b61a9007a,PLU,237
PPR ARROS-DE-NAY (64DDTM20010002) - Document PPRN sur ARROS-DE-NAY (64054), département des Pyrénées-Atlantiques.,fr-120066022-jdd-9a294d28-e8c0-40b9-be2b-1a3fcd0c8b28,PPR - ATLAS,211
PPR SAINT-PIERRE-D'IRUBE (64DDTM20060003) - Document PPRN sur SAINT-PIERRE-D'IRUBE (64496), département des Pyrénées-Atlantiques.,fr-120066022-jdd-e04cabcc-376c-4cce-b7a2-ce742ba65e6a,PPR - ATLAS,211
Aquitaine : SRCE - Table contenant la référence des actes administratifs de création, modification, suppression du SRCE en Aquitaine,fr-120066022-jdd-0f068f27-4c98-415b-82d6-545ab05881ba,MNT PAS 25M : AQUITAINE,4
PPR BASSUSSARRY (64DDTM20080016) - Document PPRN sur BASSUSSARRY (64100), département des Pyrénées-Atlantiques.,fr-120066022-jdd-0e58dc7d-2855-4701-9cd0-b9098ce98117,PPR - ATLAS,211
Nouvelle-Aquitaine : Bordure Océan Atlantique,fr-120066022-jdd-9fd03061-52a7-4156-a8f1-8981de9d3556,PROJET LIGNE GRANDE VITESSE SUD EUROPE ATLANTIQUE (SEA),646
Zones exposées au bruit de la route départementale 648 à Niort sur 24 heures (Lden) en Deux-Sèvres,fr-120066022-jdd-ea8d79f6-5d21-48e8-aab2-5ef95c8d3131,ZONES CROPP EAUX SOUTERRAINES,58
PPR LESCUN (64DDTM19950003) - Document PPRN sur LESCUN (64336), département des Pyrénées-Atlantiques.,fr-120066022-jdd-6e646e67-a508-455e-9aef-ee2d7529812c,PPR - ATLAS,211
Prescriptions linéaires des PLU numérisés en Corrèze,fr-120066022-jdd-5dd9c018-6342-4875-ba98-a06cb130ebf4,PLU,237
Zones exposées au bruit de la route départementale 811 à Niort sur 24 heures (Lden) en Deux-Sèvres,fr-120066022-jdd-71ce4b2d-5dec-4b9d-8797-61d02a268775,ZONES CROPP EAUX SOUTERRAINES,58
Aquitaine : Schéma Régional Eolien,fr-120066022-ldd-b01bca82-e26a-4d16-8144-63aac0502faf,MNT PAS 25M : AQUITAINE,4
Bande littorale de 100 m - loi littoral - spatialisation en Charente-Maritime.,fr-120066022-jdd-b327a75d-f3ec-402e-a709-55a26ec55441,OCS DU LITTORAL AQUITAIN : EVOLUTION 2000-2009,71
Ouvrages liés à la production et à la distribution d'AEP de type ponctuel en Charente-Maritime,fr-120066022-jdd-1c5eeb34-7300-493f-95b0-316a936f617c,CARTO OUVRAGES - OLORON,3298
Zones exposées au bruit de la route départementale 611 allant de Niort à La Crèche et sur Parthenay la nuit (Ln) en Deux-Sèvres,fr-120066022-jdd-919b6c87-afc3-4f74-9873-6050b57223e2,ZONES CROPP EAUX SOUTERRAINES,58
Périmètre informatif des cartes communales (CC) numérisées en Corrèze,fr-120066022-jdd-67f9cda5-16a8-42b1-9dd7-198a3547b49a,INFRASTRUCTURES COMMUNALES : MAISON DE RETRAITE, PISCINE, MOBILIER PUBLIC …,690
Périmètres de transports urbains (PTU) en Charente-Maritime.,fr-120066022-ldd-982c9fe7-dc0a-4e7b-9f75-2ada90e7b66d,ETALAB : PRODUCTION D'ENERGIE RENOUVELABLE VALORISATION DE DECHETS URBAINS,3476
Nouvelle-Aquitaine partiel : Economie de la fonctionnalité : vélib - EPCI - Périmètre (surfacique),fr-120066022-jdd-8c33c18e-9cd2-41dc-963f-221e677097b2,EPCI : CONTOUR,570
PPR OSSE-EN-ASPE (64DDTM19970023) - Document PPRN sur OSSE-EN-ASPE (64433), département des Pyrénées-Atlantiques.,fr-120066022-jdd-ec934a02-d0d5-4900-9815-7ea51eed7c0a,PPR - ATLAS,211
Zone réglementée du PPRT de Titanobel en Deux-Sèvres,fr-120066022-jdd-fcc97f54-b7f4-40c5-8f2d-e51fa4ae5224,ZONE ARBOREE BD TOPO,68
Zones exposées au bruit de la route départementale 164 à Bressuire sur 24 heures (Lden) en Deux-Sèvres,fr-120066022-jdd-a6ffcedd-fd2a-4870-8cc6-db5efa589363,ZONES CROPP EAUX SOUTERRAINES,58
Nouvelle-Aquitaine partiel : Opération Programmée d'Amélioration de l'Habitat (OPAH) - Communes (surfacique),fr-120066022-jdd-dcf105d9-f532-43fa-98c9-26b66f556155,ZONAGE SIMPLIFIE DES POS COMMUNES LITTORALES,241
Aquitaine : Programmes d'Actions de Prévention contre les Inondations (PAPI),fr-120066022-jdd-11417e6b-6aec-4a0f-9622-4ac0758f9368,MNT PAS 25M : AQUITAINE,4
Périmètre de transports urbains des Pyrénées-Atlantiques,fr-120066022-jdd-ebc7d7a7-2db6-4f67-93a8-78c92964bf48,ETALAB : PRODUCTION D'ENERGIE RENOUVELABLE VALORISATION DE DECHETS URBAINS,3476
Périmètres réglementés des PPRT, assiettes de servitudes PM3 dans la Vienne,fr-120066022-jdd-8a3efbf5-d55e-49c0-a7a1-b8ae28d46102,SERVITUDES REGLEMENTAIRES SUR PATRIMOINE NATUREL ET CULTUREL,240
Règlements locaux de publicité (RLP) en Corrèze,fr-120066022-jdd-c8897f59-8a56-4a87-b802-d665bb378b7d,ETALAB : SURFACE DE LOCAUX ET HABITATIONS COMMENCES LOCAUX INDUSTRIELS,3484
PPR BARZUN (64DDTM20020005) - Document PPRN sur BARZUN (64097), département des Pyrénées-Atlantiques.,fr-120066022-jdd-98d9e5f2-02d9-4119-833a-610add12ba66,PPR - ATLAS,211
Zones exposées au bruit de la route départementale 611 allant de Niort à Frontenay Rohan Rohan et de la Crèche à Parthenay sur 24 heures (Lden) en Deux-Sèvres,fr-120066022-jdd-ed5fe206-9155-4f31-a732-91687755d633,ZONES CROPP EAUX SOUTERRAINES,58
PPR MONT (64DDTM20080007) - Document PPRN sur MONT (64396), département des Pyrénées-Atlantiques.,fr-120066022-jdd-d4ccd518-6011-474d-8c79-ddef43e81472,PPR - ATLAS,211
Relief du département de la Creuse par pas de 100m,fr-120066022-jdd-e46146b8-a2b7-4b87-90f1-5ecd04c4eded,RELIEF,578
Secteurs bâtis voués à l'habitat en 1950 sur les Deux-Sèvres,fr-120066022-jdd-f918fa89-0ac2-4bd3-9bc1-21df4639c92d,SECTEURS PREMIER  ET SECOND APPEL,255
Entité surfacique à l'origine du risque d'un PPRT de De Sangosse en Deux-Sèvres,fr-120066022-jdd-0a68c5bc-522b-4575-9f2c-54d1c3f1374b,SITES A RISQUE (ICPE - SEVESO),65
Zone d'aléa du PPRT de Sigap Ouest en Deux-Sèvres,fr-120066022-jdd-42801a43-c085-439b-b5a1-11ef90f198d7,ZONE ARBOREE BD TOPO,68
BXM - Points fixes du réseau de chaleur sur Bordeaux Métropole,3f02b968-d403-4261-8e20-8246ec261330,NOMBRE DE POINTS D'ACCES PUBLIC INTERNET PAR COMMUNES,514
Nouvelle-Aquitaine partiel : Démarche ClimAgri® - EPCI - Périmètres (surfacique),fr-120066022-jdd-fa3a5d19-8fcb-479e-9777-cea81988d25b,EPCI : CONTOUR,570
Zones exposées au bruit de la route départementale 950 la nuit (Ln) à Melle en Deux-Sèvres,fr-120066022-jdd-7ac4817e-e7ef-4716-8067-f642d9c6d74a,ZONES CROPP EAUX SOUTERRAINES,58
Unités urbaines selon l'INSEE en Corrèze,fr-120066022-jdd-bc8d96e2-c0ae-44fe-bd8e-b38fdd922bb7,LES ETABLISSEMENTS PUBLICS EN ZONES URBAINES SENSIBLES,3440
Secteurs bâtis en 2000 sur les Deux-Sèvres,fr-120066022-jdd-779d0721-6b8e-4979-975f-993082e63239,NATURA 2000 - DIRECTIVE HABITAT,219
Zones exposées au bruit de la route départementale 648 à l'est de Niort la nuit (Ln) en Deux-Sèvres,fr-120066022-jdd-ce8a01b7-62b0-441a-918e-d21d98a47ea1,ZONES CROPP EAUX SOUTERRAINES,58
Périmètres des pays en Charente,fr-120066022-jdd-da0fe39f-915c-4c2e-b0d8-ea292dbb2d6c,PAYS (limite des),181
PPR LESCAR (64DDTM20050021) - Document PPRN sur LESCAR (64335), département des Pyrénées-Atlantiques.,fr-120066022-jdd-3a4a28fd-644d-438c-8f49-0a1ed4e463e0,PPR - ATLAS,211
Espaces rermarquables - loi littoral - spatialisation en Charente-Maritime.,fr-120066022-jdd-5444b1c5-8bf0-441a-918d-3ddbf1b72986,OCS DU LITTORAL AQUITAIN : EVOLUTION 2000-2009,71
Parcs photovoltaïques de la Charente,fr-120066022-jdd-7cc16127-62cf-487d-8bab-bf7b822cd7f4,RESEAU FERRE EXISTANT - AQUITAINE ET POITOU CHARENTE (RGI),738
Espace à dominante ubaine (aire urbaine) en Charente,fr-120066022-jdd-5c769560-23b6-4d86-be36-532512b2c6d7,ESPACE VERT,186
PPR CIBOURE (64DDTM19870004) - Document PPRN sur CIBOURE (64189), département des Pyrénées-Atlantiques.,fr-120066022-jdd-6e1c96db-d74e-4fb4-b946-9901e60780cf,PPR - ATLAS,211
Zones exposées au bruit de la route départementale 850 à Niort sur 24 heures (Lden) en Deux-Sèvres,fr-120066022-jdd-84ba3269-2520-4e6f-b8b5-0d212d046c7c,ZONES CROPP EAUX SOUTERRAINES,58
Nouvelle-Aquitaine : Opération d'Interet Général (OIN) - Périmètres (surfacique),fr-120066022-jdd-1b48f4e5-92bc-4a62-b512-1001a9344f2b,NATURA 2000 : SIC SITE D'INTERET COMMUNAUTAIRE,227
ALPC partiel : Délégataires de compétence ""aides à la pierre"" - Communes (surfacique),fr-120066022-jdd-43977553-cfeb-4020-8bb2-4bbc1149edd1,ZONAGE SIMPLIFIE DES POS COMMUNES LITTORALES,241
Agendas 21 des communes de la Corrèze,fr-120066022-jdd-470db72d-4b16-4a5f-b8b6-95fe04810882,ZONAGE SIMPLIFIE DES POS COMMUNES LITTORALES,241
Zones exposées au bruit de la route départementale 850 à l'ouest de Niort la nuit (Ln) en Deux-Sèvres,fr-120066022-jdd-0245a687-8f85-4dcb-b833-18f34a60e943,ZONES CROPP EAUX SOUTERRAINES,58
Temps de propogation de l'onde de submersion de Mas Chaban (Charente),fr-120066022-jdd-b3bd79fd-9ce8-468d-8696-da1f47713ce5,COMMUNES IMPACTEES PAR ONDE SUBMERSION RUPTURE BARRAGE,1166
Cadastre conchylicole en Charente-Maritime,fr-120066022-sjdd-c0c05fb8-edb2-4dd0-abda-888ab98a84af,CADASTRE,79
Assemblage départemental des informations linéaires des Plans locaux d'urbanisme (PLU) en Creuse.,fr-120066022-jdd-c5843d9c-d39d-419d-94f6-770d83dd7dce,PLANS URGENCE,123
ALPC partiel : Milieux récepteurs impactés par un rejet aqueux ICPE, potentiellement pollué,fr-120066022-ldd-6d146e36-d373-4961-b465-4b763cd3deab,STRUCTURES GESTIONNAIRES DE MILIEUX AQUATIQUES RRGMA,52
Zone d'aléa du PPRI de la commune d'Antonne et Trigonnant,fr-120066022-jdd-475f2548-bf83-44c6-8d8f-88e57e1c2d1e,ZONE ARBOREE BD TOPO,68
PPR MONTARDON (64DDTM20050014) - Document PPRN sur MONTARDON (64399), département des Pyrénées-Atlantiques.,fr-120066022-jdd-241e699b-f62c-493f-bf41-29f6da4ba985,PPR - ATLAS,211
Projet d'éolienne refusé, en cours d'instruction ou réalisé en Charente.,fr-120066022-jdd-ac11c0ad-51a3-4c30-92f1-22e0abd86893,PROJET GRANDES INFRASTRUCTURES (AUTOROUTES,SNCF, GAZ),95
Enveloppe urbaine des parcelles bâties vouées à l'habitat en 1980 sur les Deux-Sèvres,fr-120066022-jdd-42f156a1-9823-4033-8d87-48d3978f18ef,BARRIERE URBAINE,113
Défenses de côtes sur le littoral de la Charente-Maritime,fr-120066022-jdd-45dbe39a-97ff-4ea5-afab-4661fafae6de,OCS DU LITTORAL AQUITAIN : EVOLUTION 2000-2009,71
PPR MAZERES-LEZONS (64DDTM19980009) - Document PPRN sur MAZERES-LEZONS (64373), département des Pyrénées-Atlantiques.,fr-120066022-jdd-d8bac51f-12f9-44b9-b62d-257399357d71,PPR - ATLAS,211
CD64 - Habitat,c36fd823-347d-4d4b-af74-7bb286e4c43e,NATURA 2000 - DIRECTIVE HABITAT,219
Cartes communales simplifiées à moyenne échelle en Charente-Maritime,fr-120066022-jdd-b20a4ff8-d794-4757-99e4-9b3dcdbe6075,INFRASTRUCTURES COMMUNALES : MAISON DE RETRAITE, PISCINE, MOBILIER PUBLIC …,690
Zone d'aléa surfacique du PPRN de la communes d'Allas les Mines,fr-120066022-jdd-1ee17594-9f2e-400c-8931-53b48c4651fa,ZONE ARBOREE BD TOPO,68
Secteurs bâtis voués à l'activité économique en 2010 sur les Deux-Sèvres,fr-120066022-jdd-dc710a65-82e2-4989-83ae-56199308a175,LOCALISATION DES STRUCTURE D'INSERTION PAR L'ACTIVITÉ ECONOMIQUE (SIAE) ENVIRONNEMENT,85
PPR BEDOUS (64DDTM19970019) - Document PPRN sur BEDOUS (64104), département des Pyrénées-Atlantiques.,fr-120066022-jdd-3c9c20b2-065a-4ab5-9d7b-482ca6e7bd2f,PPR - ATLAS,211
Unités urbaines selon l'INSEE en 2010 en Corrèze,fr-120066022-jdd-990d1ea5-c287-45dc-b1b1-2fd9ce349093,LES ETABLISSEMENTS PUBLICS EN ZONES URBAINES SENSIBLES,3440
Informations linéaires des PLU numérisés en Corrèze,fr-120066022-jdd-e0863461-a660-449b-ba7d-fafaa01c8429,PLU,237
Bassins de vie en Charente.,fr-120066022-jdd-f930b2f2-e5b8-4662-b94d-a73271cd8a73,BASSINS VERSANTS,35
Zonages des PLU numérisés en Corrèze,fr-120066022-jdd-a368c408-bd61-4bb3-9eaf-02e2485d25e4,PLU,237
PPR MEILLON (64DDTM20050002) - Document PPRN sur MEILLON (64376), département des Pyrénées-Atlantiques.,fr-120066022-jdd-093fce1a-a8c4-460a-a931-46dd7caf5756,PPR - ATLAS,211
PPR LACQ (64DDTM20080006) - Document PPRN sur LACQ (64300), département des Pyrénées-Atlantiques.,fr-120066022-jdd-4cb8d522-c380-464e-aa53-b11ded2d4b3c,PPR - ATLAS,211
Territoires de la Charente-Maritime inondés lors de la tempête Xynthia,fr-120066022-jdd-62c0ecd1-bfe2-40ec-8e1c-f5f41c81be76,ZONES INONDEES SUITE TEMPETE XYNTHIA,668
Entité surfacique à l'origine du risque du PPRT d'Explosifs Sèvres Atlantique,fr-120066022-jdd-cfd2f91e-cc7d-4138-a3e1-5f9d7ca9af3a,SITES A RISQUE (ICPE - SEVESO),65
Assemblage départemental des prescriptions surfaciques des Plans Locaux d'Urbanisme (PLU) en Creuse.,fr-120066022-jdd-320abe29-7722-4fbf-9d74-56288d5436f9,PLANS URGENCE,123
BXM - Bordure de chaussée sur Bordeaux Métropole,360983b6-4636-43ee-aa04-327171c8d4fd,COORDONNEES GEOGRAPHIQUES DES SITES DE LA ROUTE DES VINS DE BORDEAUX,673
PPR LARUNS (64DDTM20060005) - Document PPRN sur LARUNS (64320), département des Pyrénées-Atlantiques.,fr-120066022-jdd-bfe5d54a-162a-48ad-9446-7b561fc5da91,PPR - ATLAS,211
PPR BEOST (64DDTM20010007) - Document PPRN sur BEOST (64110), département des Pyrénées-Atlantiques.,fr-120066022-jdd-785d47b7-9667-4d74-babd-a0b5c089e8d1,PPR - ATLAS,211
Zones exposées au bruit de la route départementale 650 au sud de Niort sur 24 heures (Lden) en Deux-Sèvres,fr-120066022-jdd-c5fc5078-c9db-4171-9d9f-6f9a7437c999,ZONES CROPP EAUX SOUTERRAINES,58
Nouvelle-Aquitaine : TRI d'Agen - Table listant les cartes de surfaces inondables produites sur un TRI donné, Directive inondation.,fr-120066022-jdd-bea0f89d-bd12-4f73-9994-6f05a3bcae8e,ATLAS ZONES INONDABLES,214
Points d'entrées des cavités souterraines dans la Vienne,fr-120066022-jdd-639051da-9b87-43da-a790-b7c1186387a8,ZONES CROPP EAUX SOUTERRAINES,58
Nouvelle-Aquitaine partiel : Rejets aqueux des ICPE  - Milieux récepteurs faisant l'objet de rejets potentiellement pollués - Emprise (surfacique),fr-120066022-jdd-e41b29b4-12f0-48d6-bef8-117bee4c3480,STRUCTURES GESTIONNAIRES DE MILIEUX AQUATIQUES RRGMA,52
Pôles d'excellence rurale (PER) en Corrèze,fr-120066022-jdd-7733ea70-0ad4-4548-9ba5-77f0e0e3c652,CARTOGRAPHIE URBAINE ET RURALE,126
PPR CASTET (64DDTM20070002) - Document PPRN sur CASTET (64175), département des Pyrénées-Atlantiques.,fr-120066022-jdd-7431a0f7-74cb-419c-ad63-fadf14e742af,PPR - ATLAS,211
PPR NARCASTET (64DDTM20020011) - Document PPRN sur NARCASTET (64413), département des Pyrénées-Atlantiques.,fr-120066022-jdd-ea5a6e3d-d17d-4333-af8c-e7f6a69e434a,PPR - ATLAS,211
Servitude d'Utilité Publique A3 ASSIETTE - Canaux d'irrigation et émissaires d'assainissement - Lot-et-Garonne (047),fr-120066022-jdd-cf214149-ac71-4da6-b51f-9d5d19623aa9,FORET PUBLIQUE,190
Zone d'aléa des PPRN en Charente.,fr-120066022-jdd-8c544a28-e426-42b0-b866-d0ced1492dc1,ZONE ARBOREE BD TOPO,68
Servitude d'Utilité Publique A3 GENERATEUR - Canaux d'irrigation et émissaires d'assainissement - Lot-et-Garonne (047),fr-120066022-jdd-7c4324d2-86c9-4006-8a24-11d20c51dda9,FORET PUBLIQUE,190
Zones exposées au bruit de la route départementale 611 allant de Niort à Frontenay Rohan Rohan et de la Crèche à Parthenay la nuit (Ln) en Deux-Sèvres,fr-120066022-jdd-f0216eb3-4562-4933-8afd-a204142d3d3f,ZONES CROPP EAUX SOUTERRAINES,58
Informations surfaciques des PLU numérisés en Corrèze,fr-120066022-jdd-0e409240-795b-4256-8e53-b776dafd28a3,PLU,237
Zones exposées au bruit de la route départementale 650 au sud de Niort la nuit (Ln) en Deux-Sèvres,fr-120066022-jdd-2c1edbc6-bc55-4f6b-b4fd-a69523c4bf64,ZONES CROPP EAUX SOUTERRAINES,58
Plans de déplacements urbains (PDU) et plans globaux de déplacements (PGD) en Charente-Maritime.,fr-120066022-ldd-c1ee2bf3-c10c-424f-a2d8-1abfb99ed801,PLANS URGENCE,123
Unité urbaine de la Haute-Vienne selon l'INSEE,fr-120066022-jdd-508755ee-5f72-4f89-ab16-bf19723c78e0,BARRIERE URBAINE,113
PPR LOUVIE-SOUBIRON (64DDTM20120005) - Document PPRN sur LOUVIE-SOUBIRON (64354), département des Pyrénées-Atlantiques.,fr-120066022-jdd-45ef48ee-825c-413f-b441-399a02cc351d,PPR - ATLAS,211
Altimétrie des défenses de côte sur le littoral de la Charente-Maritime,fr-120066022-jdd-e2baaf88-add6-438a-b67c-13e292c0658c,OCS DU LITTORAL AQUITAIN : EVOLUTION 2000-2009,71
Assemblage départemental des informations ponctuelles des Plans locaux d'urbanisme (PLU) en Creuse.,fr-120066022-jdd-da2cd929-8f1c-4edb-95c2-3e1fb64ef4ab,PLANS URGENCE,123
PPR BOEIL-BEZING (64DDTM20000005) - Document PPRN sur BOEIL-BEZING (64133), département des Pyrénées-Atlantiques.,fr-120066022-jdd-a72f4372-4b50-421d-88e2-071c29df5b65,PPR - ATLAS,211
Points autorisant un accès au sentier du littoral.,fr-120066022-jdd-f6cd8b9a-d489-472a-8545-cb613cc91af5,NOMBRE DE POINTS D'ACCES PUBLIC INTERNET PAR COMMUNES,514
PPR LICQ-ATHEREY (64DDTM20000016) - Document PPRN sur LICQ-ATHEREY (64342), département des Pyrénées-Atlantiques.,fr-120066022-jdd-ef76379f-598a-44b5-8bfb-99e747d99d4f,PPR - ATLAS,211
