BSD,ID BSD,GeoServer,ID GeoServer
CARTE GEOLOGIQUE DE FRANCE AU 1/50000,1631,SIRTAQUI - Piste cyclable VVV de France (Salies-De-Bearn-Escos),FeatureTypeInfoImpl--352f6934:14a0b80552c:4258
ETALAB : PRODUCTION TOTALE D'ELECTRICITE PRIMAIRE,2716,Installations de production hydraulique en 2014,FeatureTypeInfoImpl--32412c87:14eb5c19f39:-56a6
ETALAB : PRODUCTION D'ELECTRICITE THERMIQUE CLASSIQUE,2717,Installations de production hydraulique en 2014,FeatureTypeInfoImpl--32412c87:14eb5c19f39:-56a6
ETALAB : PRODUCTION D'ELECTRICITE - PUISSANCE INSTALLE TOTALE,2719,Installations de production hydraulique en 2014,FeatureTypeInfoImpl--32412c87:14eb5c19f39:-56a6
ETALAB : PRODUCTION D'ELECTRICITE DONT CENTRALE THERMIQUE CLASSIQUE,2723,Installations de production hydraulique en 2014,FeatureTypeInfoImpl--32412c87:14eb5c19f39:-56a6
ETALAB : PRODUCTION D'ENERGIE PRIMAIRE PROD TOTALE,3507,Installations de production hydraulique en 2014,FeatureTypeInfoImpl--32412c87:14eb5c19f39:-56a6
ETALAB : PRODUCTION D'ELECTRICITE THERMIQUE RENOUVELABLE,3523,Installations de production hydraulique en 2014,FeatureTypeInfoImpl--32412c87:14eb5c19f39:-56a6
ETALAB : PRODUCTION D'ENERGIE PRIMAIRE GEOTHERMIQUE,3535,Installations de production hydraulique en 2014,FeatureTypeInfoImpl--32412c87:14eb5c19f39:-56a6
ETUDE : CARREFOUR INNOVATION AGRONOMIQUE INRA : INTENSIFICATION DURABLE DES SYSTEMES DE PRODUCTION FORESTIERE,3689,Installations de production hydraulique en 2014,FeatureTypeInfoImpl--32412c87:14eb5c19f39:-56a6
DICTIONNAIRE : SOUS UNITES PAYSAGERES,3952,ERDF - Appareil de coupure sous terrain moyenne tension,FeatureTypeInfoImpl--433409c9:133c599c9af:-7d2e
CLIENTS INDUSTRIELS CONVENTIONNES RESEAU ASSAINISSEMENT,4065,SIAEP LALINDE - Canalisation assainissement collectif,FeatureTypeInfoImpl-6213a6cc:134c6c9185c:-52db
COLLECTEURS FICTIFS DANS UN OUVRAGE COMPLEXE RESEAU ASSAINISSEMENT,4068,SIAEP LALINDE - Regard assainissement collectif,FeatureTypeInfoImpl-6213a6cc:134c6c9185c:-4daf
DEGRILLEURS DESSABLEURS DESHUILEURS RESEAU ASSAINISSEMENT,4085,SIAEP LALINDE - Regard assainissement collectif,FeatureTypeInfoImpl-6213a6cc:134c6c9185c:-4daf
SCHEMA DIRECTEUR ASSAINISSEMENT (SDA) PUYO BELLOCQ RAMOUS,4483,SIAEP LALINDE - Regard assainissement collectif,FeatureTypeInfoImpl-6213a6cc:134c6c9185c:-4daf
REJET INDUSTRIEL, URBAIN, TRAITE ET NON TRAITE,55,CG47 - Points de rejet des tations d'épuration,FeatureTypeInfoImpl--5738bcda:13cb7bf17f0:-7a05
SITE WEB HOTEL AVEC RESERVATION ET REGLEMENT EN LIGNE SUR SITE WEB SPECIALISE,491,RTE - Ligne de transport d'électricité HTB,FeatureTypeInfoImpl--61be1724:14b2fb6dc4f:881
ECOMMERCE SITE WEB VITICULTEUR VENTE EN LIGNE,506,RTE - Ligne de transport d'électricité HTB,FeatureTypeInfoImpl--61be1724:14b2fb6dc4f:881
ECOMMERCE SITE WEB VITICULTEUR PAIEMENT DIRECT EN LIGNE,507,RTE - Ligne de transport d'électricité HTB,FeatureTypeInfoImpl--61be1724:14b2fb6dc4f:881
SITE WEB HOTEL AVEC RESERVATION ET REGLEMENT EN LIGNE SUR LEUR SITE,695,RTE - Ligne de transport d'électricité HTB,FeatureTypeInfoImpl--61be1724:14b2fb6dc4f:881
CARTE GEOLOGIQUE DE FRANCE AU 1/250000,1630,SIRTAQUI - Piste cyclable VVV de France (Salies-De-Bearn-Escos),FeatureTypeInfoImpl--352f6934:14a0b80552c:4258
POP DE 15 ANS ET + NON SCOLARISES SANS DIPLOMES,2056,Pays du Grand Bergeracois - Centres de loisirs sans hébergement,FeatureTypeInfoImpl-1bf44d9a:1492cbdd7cd:-79d6
SITE WEB HOTEL AVEC FORMULAIRE DE RESERVATION,492,GIP ATGeRi - Région Nouvelle Aquitaine avec masque,FeatureTypeInfoImpl-63980651:14f84653086:-76b3
SISFRANCE - INTENSITE DES EPICENTRES EN METROPOLE,1611,DREAL - Trafic comptages BDX Metropole de 2011 à 2015,FeatureTypeInfoImpl--25674c34:158f3c52444:381e
BANQUE DU SOUS SOL : ENSEMBLE DES FORAGES (AVEC ETIQUETTES),1613,ARS - Ensemble des établissements (Réservé ARS),FeatureTypeInfoImpl-d69f80b:13d47f1264c:-7675
BANQUE DU SOUS SOL : ENSEMBLE DES FORAGES (SANS ETIQUETTES),1614,ARS - Ensemble des établissements (Réservé ARS),FeatureTypeInfoImpl-d69f80b:13d47f1264c:-7675
CARTE GEOLOGIQUE DE FRANCE AU 1/1000000,1632,SIRTAQUI - Piste cyclable VVV de France (Salies-De-Bearn-Escos),FeatureTypeInfoImpl--352f6934:14a0b80552c:4258
CARTES D'INTERPRETATION DU LOGEMENT,3223,Suivi des DU - Comparaison date approbation DU intégré et date SUDOCUH,FeatureTypeInfoImpl-2cbed9d4:152ca1b111b:4d2
METADONNEES MODES OCS REGIONALES EXISTANTES,4465,Infrastructures Cyclables Existantes - Référentiel Unique département de la Gironde 33 - Atelier pistes cyclables,FeatureTypeInfoImpl-3215f0b9:1501e697e6c:-5c68
CELLULE INDICE FORET METEO : LOT ET GARONNE,856,CR Aqutaine - Zones pose Garonne - Calcul des potentiels technico-économiques hydrolien,FeatureTypeInfoImpl-2913d3a8:14ae7b6672d:32c7
MUSEES DE FRANCE : FREQUENTATION 2006-2010,2137,SIRTAQUI - Piste cyclable VVV de France (Salies-De-Bearn-Escos),FeatureTypeInfoImpl--352f6934:14a0b80552c:4258
SOUS REPARTITEURS BOUCLE LOCALE CUIVRE ORANGE,4234,ERDF - Appareil de coupure sous terrain moyenne tension,FeatureTypeInfoImpl--433409c9:133c599c9af:-7d2e
EVOLUTION SOCIO DEMOGRAPHIQUE ET SOCIO ECONOMIQUE DE LA RIVE DROITE DE L'AGGLOMERATION BORDELAISE 1999-2008,4337,SMEAG -  Falaises: hauteur, longueur et rive,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7fa2
LES FEMMES DANS L'ENSEIGNEMENT SUPERIEUR,3401,PIGMA - Part des 15-24 ans dans la population totale 2009,FeatureTypeInfoImpl-43d64256:13adafc165f:-4dd5
MORPHODYNAMIQUE - SUIVI TOPO-BATHYMETRIQUE : BIDART,2009,DREAL - Réseau de suivi des produits phystosanitaires,FeatureTypeInfoImpl-5d223b53:134e5d6d059:-5dd5
ETALAB : CENTRALES THERMIQUES ET RESEAUX DE CHALEUR DONT CONSOMMATION DE PRODUITS PETROLIERS,3006,DREAL - Réseau de suivi des produits phystosanitaires,FeatureTypeInfoImpl-5d223b53:134e5d6d059:-5dd5
BATHYMETRIE : INVERSION DES CRETES DE HOULE,3680,CR Aqutaine - Houle nearshore - Calcul des potentiels technico-économiques hydrolien,FeatureTypeInfoImpl-40b93b40:14ae3e03095:2e67
DICTIONNAIRE : PDIPR (PLAN DEPARTEMENTAL DES INTINERAIRES DE PROMENADE ET DE RANDONNEE),3944,CG 64 - Plan Départemental des Itinéraires de Promenade et de Randonnées,FeatureTypeInfoImpl-1efb5ae3:137edde9d3f:-6e91
NOUVELLE-AQUITAINE : L'OCCUPATION DU SOL,4387,Suivi des DU - Comparaison date approbation DU intégré et date SUDOCUH,FeatureTypeInfoImpl-2cbed9d4:152ca1b111b:4d2
LES ELEVES HANDICAPES DANS LE PREMIER DEGRE,3449,PIGMA - Part des 15-24 ans dans la population totale 2009,FeatureTypeInfoImpl-43d64256:13adafc165f:-4dd5
SPATIALITE DU DIOXYDE D'AZOTE SUR L'A63,977,Suivi des DU - Comparaison date approbation DU intégré et date SUDOCUH,FeatureTypeInfoImpl-2cbed9d4:152ca1b111b:4d2
BANQUE INONDATION/REMONTEES DE NAPPES EN DOMAINE DE SOCLES,1597,Zones de gestion du SAGE nappes profondes de Gironde,FeatureTypeInfoImpl-538fbc38:14cb33f7e3c:4fa6
BANQUE INONDATION/REMONTEES DE NAPPES EN DOMAINE SEDIMENTAIRE,1598,Zones de gestion du SAGE nappes profondes de Gironde,FeatureTypeInfoImpl-538fbc38:14cb33f7e3c:4fa6
ETALAB : CENTRALES THERMIQUES ET RESEAUX DE CHALEUR CONSOMMATION TOTALE D'ENERGIE,3493,PIGMA - Part des 15-24 ans dans la population totale 2009,FeatureTypeInfoImpl-43d64256:13adafc165f:-4dd5
LES ENSEIGNANTS DU SECOND DEGRE PAR CORPS,3411,Suivi des DU - Comparaison date approbation DU intégré et date SUDOCUH,FeatureTypeInfoImpl-2cbed9d4:152ca1b111b:4d2
SUIVI DE L'ABONDANCE ET DE LA REPARTITION DES OISEAUX ET DES CETACES EN MER,3471,DREAL - Réseau de suivi des produits phystosanitaires,FeatureTypeInfoImpl-5d223b53:134e5d6d059:-5dd5
CHARTE PAYSAGERE DU LIBOURNAIS - DIAGNOSTIC,1529,Suivi des DU - Comparaison date approbation DU intégré et date SUDOCUH,FeatureTypeInfoImpl-2cbed9d4:152ca1b111b:4d2
LES ACTIVITES DE RECHERCHES ET DEVELOPPEMENT DANS LE MONDE,3407,PIGMA - Part des 15-24 ans dans la population totale 2009,FeatureTypeInfoImpl-43d64256:13adafc165f:-4dd5
LES ELEVES DE SIXIEME : TRAJECTOIRE DANS LE SECONDAIRE ET LE SUPERIEUR,3428,PIGMA - Part des 15-24 ans dans la population totale 2009,FeatureTypeInfoImpl-43d64256:13adafc165f:-4dd5
L'ETUDE DES LANGUES VIVANTES DANS LE SECOND DEGRE,3433,PIGMA - Part des 15-24 ans dans la population totale 2009,FeatureTypeInfoImpl-43d64256:13adafc165f:-4dd5
L'ETUDE DES LANGUES VIVANTES DANS LE PREMIER DEGRE,3438,PIGMA - Part des 15-24 ans dans la population totale 2009,FeatureTypeInfoImpl-43d64256:13adafc165f:-4dd5
VISEE INTER-POINTS DU CANEVAS PLANIMETRIQUE,1831,Suivi des DU - Comparaison date approbation DU intégré et date SUDOCUH,FeatureTypeInfoImpl-2cbed9d4:152ca1b111b:4d2
OCA-CASAGEC : COURANTOLOGIE DU PORT DE ST-JEAN-DE-LUZ,1868,Suivi des DU - Comparaison date approbation DU intégré et date SUDOCUH,FeatureTypeInfoImpl-2cbed9d4:152ca1b111b:4d2
ETALAB : TX DE CHOMAGE REGIONAUX AU SENS DU BIT,2761,Suivi des DU - Comparaison date approbation DU intégré et date SUDOCUH,FeatureTypeInfoImpl-2cbed9d4:152ca1b111b:4d2
DONNEES DE CAPTURE DU VISON D'EUROPE (PLAN DE RESTAURATION),327,Suivi des DU - Comparaison date approbation DU intégré et date SUDOCUH,FeatureTypeInfoImpl-2cbed9d4:152ca1b111b:4d2
ORAC - OPERATION DE RESTRUCTURATION DU COMMERCE ET DE L'ARTISANAT,3582,Suivi des DU - Comparaison date approbation DU intégré et date SUDOCUH,FeatureTypeInfoImpl-2cbed9d4:152ca1b111b:4d2
LES ENSEIGNANTS DES CLASSES SOUS CONTRAT DU SECOND DEGRE PRIVE,3412,ERDF - Appareil de coupure sous terrain moyenne tension,FeatureTypeInfoImpl--433409c9:133c599c9af:-7d2e
LES DIPLOMES TECHNOLOGIQUES ET PROFESSIONNELS DU SECOND DEGRE,3419,Suivi des DU - Comparaison date approbation DU intégré et date SUDOCUH,FeatureTypeInfoImpl-2cbed9d4:152ca1b111b:4d2
LA REUSSITE AU DIPLÔME NATIONAL DU BREVET : SEXE, AGE ET ORIGINE SOCIALE,3418,Suivi des DU - Comparaison date approbation DU intégré et date SUDOCUH,FeatureTypeInfoImpl-2cbed9d4:152ca1b111b:4d2
AMENAGEMENT FUTUR DU QUARTIER DE MARACHE - REFLEXION PREALABLE,1538,Suivi des DU - Comparaison date approbation DU intégré et date SUDOCUH,FeatureTypeInfoImpl-2cbed9d4:152ca1b111b:4d2
TABLEAU; METADONNEES DES MODES D'OCCUPATION DU SOL REGIONALES EXISTANTES,4476,Suivi des DU - Comparaison date approbation DU intégré et date SUDOCUH,FeatureTypeInfoImpl-2cbed9d4:152ca1b111b:4d2
PDF : FRISE CHRONOLOGIQUE DES MILLESIMES DES MODES D'OCCUPATION DU SOL REGIONALES EXISTANTES,4477,Suivi des DU - Comparaison date approbation DU intégré et date SUDOCUH,FeatureTypeInfoImpl-2cbed9d4:152ca1b111b:4d2
LE DEVENIR DES ELEVES QUINZE ANS APRES LEUR ENTREE EN CP,3402,SRCE - OA Réservoirs de Biodiversité à préserver sous réserve de confirmation de leur intérêt,FeatureTypeInfoImpl-4d80d622:153a8be2757:-5265
FRISE CHRONO DES MILLESIMES DES MODES OCS REGIONALES EXISTANTES,4466,Infrastructures Cyclables Existantes - Référentiel Unique département de la Gironde 33 - Atelier pistes cyclables,FeatureTypeInfoImpl-3215f0b9:1501e697e6c:-5c68
LE DEVENIR DES ELEVE QUATRE ANS APRES LEUR ENTREE EN SIXIEME,3430,SRCE - OA Réservoirs de Biodiversité à préserver sous réserve de confirmation de leur intérêt,FeatureTypeInfoImpl-4d80d622:153a8be2757:-5265
DEPARTEMENT,180,departements,FeatureTypeInfoImpl--474ece09:133208a1f4e:-7a83
EPIS,434,EPCI,FeatureTypeInfoImpl--75a9eb42:1328aaba535:-7fd9
PPFCI,2065,EPCI,FeatureTypeInfoImpl--75a9eb42:1328aaba535:-7fd9
COURBE NIVEAUX,3,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
BATHYMETRIE,7,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
HEBERGEMENTS ET RESTAURATION,10,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
RESIDENCE,12,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
LOTISSEMENT,14,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
DONNEES METEO,21,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
VENTS MOYENS,22,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
BASE DE DONNEES CLIMATIQUES,24,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
DONNEES GEOLOGIQUES,27,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
CARTE LINEAMENTAIRE,28,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
ZICO,29,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
RETENUES COLLINAIRES,32,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
RELEVES PIEZOMETRIQUES,34,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
FOSSE,37,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
RESEAU HYDROGRAPHIQUE,40,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
SEUIL,43,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
BALISE,45,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
CEMAPHORE,46,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
PHARE,47,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
ACCES FLUVIAL,51,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
FORAGES (BRGM),60,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
CARRIERE (ENTRÉE, RÉSEAUX, EFFONDREMENT, CAVITÉ SOUTERRAINE),61,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
CHARBONNIERE,62,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
RISQUES RADIOACTIFS,67,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
CORINE LAND COVER,70,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
DEGAT TEMPETE 99 (PHOTO),73,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
COUPE RASE 2001,74,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
SCENES LANDSAT,76,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
PEUPLEMENT FORESTIERS (ESSENCE / TYPOLOGIQUE),86,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
PARKINGS LITTORAUX,89,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
CHEMIN EXPLOITATION,93,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
PONT / PONCEAU,94,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
ARRET BUS,99,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
BARRIERE FORESTIERE,106,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
RESEAU ROUTIER DEPARTEMENTAL,111,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
BARRIERE URBAINE,113,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
PORTAIL AUTOROUTE,114,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
PLOT,115,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
ITPC,116,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
ACCIDENTOLOGIE,118,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
MOBILIER URBAIN (ARRET BUS / PANNEAU PUBLICITAIRE, SIGNALÉTIQUE,,,),128,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
FIBRE OPTIQUE TRACE,129,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
CHÂTEAU EAU,136,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
PUISARD D'ASPIRATION,139,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
COLONNE SECHE,141,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
DEPOT ORDURES,142,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
BDD PEDOLOGIQUE 1/50 000,168,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
CARTE PEDOLOGIQUE,169,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
PUIT DE PETROLE,172,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
FORET DOMANIALE,187,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
FORET PUBLIQUE,190,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
FORET COLLECTIVITE,192,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
CERTIFICATION FORESTIERE,193,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
CONTRAT DE DEVELOPPEMENT (CDRA),197,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
UNITES PASTORALES,201,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
CHARTE FORESTIERE,204,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
MANIFESTATION CULTURELLE (EMPRISE, LOCALISATION, FONCTION),207,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
RISQUES MAJEURS,215,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
RISQUES SISMIQUES,216,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
DEPART DE FEU DE VEGETATION,217,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
ARRETES DE BIOTOPE,229,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
DROIT DE PREEMPTION URBAIN,233,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
ZAC, ZUP, ZI, ZE,238,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
SYNDICATS INTERCOMMUNAUX,256,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
ILOTS DE DEFENSE DES FORETS CONTRE L'INCENDIE,257,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
JACHERE,283,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
DONNEES CLIMATIQUES-REPARTITION ESPECES,286,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
DONNEES GIBIERS,287,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
DONNEES SUR LES NUISIBLES,289,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
DONNEES SUR ESPECES INVASIVES,291,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
CARTOGRAPHIQUE DYNAMIQUE,293,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
RIPISYLVE (PLAN D'ACTION),296,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
INVENTAIRE NATURALISTE,297,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
LIEUX DE MÉMOIRE,303,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
PRATIQUE VEHICULES TERRESTRES MOTORISES,306,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
PISCICULTURE (ENVIRONNEMENT POPULATION),314,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
PECHE HANDIPECHE LOISIR,315,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
BIOTOPE,316,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
SISMICITE,319,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
PHOTOGRAPHIE AERIENNE,321,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
SITE ECOBUAGE,323,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
CONTRATS DE RIVIERE,329,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
HYDROMETRIE,336,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
FOND SOLIDARITE LOGEMENT (FSL),337,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
ALLOCATION PERSONNALISEE D'AUTONOMIE (APA),338,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
MEDECINS ASSISTANCE FAMILIALE,340,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
DONNEES FISCALES,341,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
BACS DESSABLEURS,345,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
SOURCES DE POLLUTION,347,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
GOLFS,350,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
INVENTAIRE DES ESPECES VEGETALES PATRIMONIALES,351,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
NTIC (SITES WEB),359,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
ELEVAGE,363,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
RESEAUX DES FERMES DE REFERENCE,364,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
DONNEES CASDAR,365,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
MODELE OCS,373,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
QUALITE EAU DE BAIGNADE,380,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
COMPTAGE ANIMAUX,385,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
ESTIVES (PASTORALISME),388,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
COMMISSIONS SYNDICALES (PASTORALISME),389,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
IRRIGATION COLLECTIVE : RESEAUX ET MATERIEL,390,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
RESEAU DES FERMES ""BIENVENUE A LA FERME"",391,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
ESPECES PATRIMONIALES,394,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
REPARTITION DES AMPHIBIENS,395,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
REPARTITION DES REPTILES,396,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
REPARTITION DES MAMMIFERES,397,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
REPARTITION DES ODONATES,398,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
REPARTITION DES LEPIDOPTERES,399,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
AVIFAUNE,400,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
POSHA (Plan d'Occupation des Sols Historique et Archéologique),403,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
